epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
25,1,1,0,0.1,5,3,0.25,0.25,30.64545441,"[[57  6]
 [10 17]]",0.822222222,0.739130435,0.904761905,0.68
25,1,0,5,0.1,13,6,0.25,0.25,45.34304047,"[[53 10]
 [ 9 18]]",0.788888889,0.642857143,0.841269841,0.654545455
25,1,1,0,0.3,5,3,0.25,0.25,32.36646938,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
25,1,0,5,0.3,13,6,0.25,0.25,41.811064,"[[52 11]
 [10 17]]",0.766666667,0.607142857,0.825396825,0.618181818
25,1,1,0,0.1,13,3,0.25,0.25,40.04807162,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
25,1,1,0,0.1,5,6,0.25,0.25,41.62317014,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
25,1,1,1,0.1,5,3,0.25,0.25,31.47497964,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,1,0,0.3,5,6,0.25,0.25,39.854182,"[[52 11]
 [ 9 18]]",0.777777778,0.620689655,0.825396825,0.642857143
25,1,1,0,0.3,13,3,0.25,0.25,39.41743279,"[[52 11]
 [10 17]]",0.766666667,0.607142857,0.825396825,0.618181818
25,1,1,1,0.3,5,3,0.25,0.25,29.20128059,"[[51 12]
 [10 17]]",0.755555556,0.586206897,0.80952381,0.607142857
25,1,1,1,0.1,13,3,0.25,0.25,37.95427036,"[[53 10]
 [11 16]]",0.766666667,0.615384615,0.841269841,0.603773585
25,1,1,1,0.1,5,6,0.25,0.25,40.9205718,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,1,0,0.1,13,6,0.25,0.25,53.88115287,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
25,1,1,0,0.3,13,6,0.25,0.25,51.00679755,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,1,1,0.3,13,3,0.25,0.25,37.33362579,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,1,1,0.3,5,6,0.25,0.25,39.76623297,"[[53 10]
 [11 16]]",0.766666667,0.615384615,0.841269841,0.603773585
25,1,1,3,0.1,5,3,0.25,0.25,29.46812987,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
25,1,1,3,0.3,5,3,0.25,0.25,28.52466965,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,1,3,0.1,5,6,0.25,0.25,36.06135392,"[[53 10]
 [11 16]]",0.766666667,0.615384615,0.841269841,0.603773585
25,1,1,1,0.1,13,6,0.25,0.25,53.44840002,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,1,5,0.1,5,3,0.25,0.25,26.94357443,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
25,1,1,3,0.1,13,3,0.25,0.25,36.79793167,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
25,1,1,3,0.3,5,6,0.25,0.25,33.28494358,"[[52 11]
 [ 8 19]]",0.788888889,0.633333333,0.825396825,0.666666667
25,1,1,1,0.3,13,6,0.25,0.25,49.80348659,"[[53 10]
 [10 17]]",0.777777778,0.62962963,0.841269841,0.62962963
25,1,1,3,0.3,13,3,0.25,0.25,36.51738358,"[[53 10]
 [10 17]]",0.777777778,0.62962963,0.841269841,0.62962963
25,1,1,5,0.1,5,6,0.25,0.25,34.55250764,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,1,5,0.3,5,3,0.25,0.25,27.38561153,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
25,1,1,3,0.1,13,6,0.25,0.25,52.613168,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,1,5,0.1,13,3,0.25,0.25,37.06906724,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,0,0.1,5,6,0.25,0.25,21.09920859,"[[57  6]
 [11 16]]",0.811111111,0.727272727,0.904761905,0.653061224
25,1,5,0,0.1,5,3,0.25,0.25,21.3090899,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,1,3,0.3,13,6,0.25,0.25,47.03236246,"[[50 13]
 [ 9 18]]",0.755555556,0.580645161,0.793650794,0.620689655
25,1,5,0,0.3,5,3,0.25,0.25,18.71657348,"[[51 12]
 [ 9 18]]",0.766666667,0.6,0.80952381,0.631578947
25,1,1,5,0.3,5,6,0.25,0.25,33.26024818,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,5,0,0.3,5,6,0.25,0.25,18.03596473,"[[53 10]
 [10 17]]",0.777777778,0.62962963,0.841269841,0.62962963
25,1,5,0,0.1,13,3,0.25,0.25,24.57721877,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,0,0.1,13,6,0.25,0.25,24.72813344,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,1,5,0.3,13,3,0.25,0.25,37.25995731,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
25,1,5,0,0.3,13,3,0.25,0.25,19.60977268,"[[55  8]
 [10 17]]",0.8,0.68,0.873015873,0.653846154
25,1,1,5,0.1,13,6,0.25,0.25,45.06848693,"[[52 11]
 [12 15]]",0.744444444,0.576923077,0.825396825,0.566037736
25,1,5,0,0.3,13,6,0.25,0.25,22.40117478,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,1,0.3,5,3,0.25,0.25,19.36191511,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,1,0.1,5,3,0.25,0.25,21.7165668,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,5,1,0.3,5,6,0.25,0.25,18.89818144,"[[51 12]
 [11 16]]",0.744444444,0.571428571,0.80952381,0.581818182
25,1,5,1,0.1,5,6,0.25,0.25,22.3052299,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,1,5,0.3,13,6,0.25,0.25,44.54178929,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,5,1,0.1,13,3,0.25,0.25,23.55751348,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,5,1,0.3,13,3,0.25,0.25,21.59863377,"[[51 12]
 [ 9 18]]",0.766666667,0.6,0.80952381,0.631578947
25,1,5,1,0.1,13,6,0.25,0.25,26.86961651,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,5,3,0.1,5,3,0.25,0.25,21.03595471,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
25,1,5,1,0.3,13,6,0.25,0.25,23.66944695,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
25,1,5,3,0.3,5,3,0.25,0.25,17.60292244,"[[54  9]
 [ 9 18]]",0.8,0.666666667,0.857142857,0.666666667
25,1,5,3,0.1,5,6,0.25,0.25,22.03438616,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,5,3,0.3,5,6,0.25,0.25,19.87961841,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
25,1,5,3,0.1,13,3,0.25,0.25,25.48041177,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,3,0.1,13,6,0.25,0.25,28.67258406,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,5,3,0.3,13,3,0.25,0.25,23.63646817,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,5,0.3,5,3,0.25,0.25,18.41745663,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,5,3,0.3,13,6,0.25,0.25,23.08678341,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,5,0.1,5,3,0.25,0.25,22.49112272,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,5,5,0.1,5,6,0.25,0.25,23.1147666,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,5,5,0.3,5,6,0.25,0.25,20.02453399,"[[52 11]
 [11 16]]",0.755555556,0.592592593,0.825396825,0.592592593
25,1,10,0,0.1,5,6,0.25,0.25,18.76025963,"[[57  6]
 [11 16]]",0.811111111,0.727272727,0.904761905,0.653061224
25,1,10,0,0.1,5,3,0.25,0.25,21.04095459,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,5,5,0.1,13,6,0.25,0.25,27.16644645,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,5,5,0.1,13,3,0.25,0.25,28.0919168,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,5,5,0.3,13,6,0.25,0.25,23.37561607,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,10,0,0.3,5,3,0.25,0.25,17.83778787,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,5,5,0.3,13,3,0.25,0.25,24.11719227,"[[58  5]
 [12 15]]",0.811111111,0.75,0.920634921,0.638297872
25,1,10,0,0.1,13,3,0.25,0.25,22.22727442,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,0,0.1,13,6,0.25,0.25,23.70842671,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,0,0.3,5,6,0.25,0.25,20.65217638,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,10,0,0.3,13,3,0.25,0.25,21.60862899,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,0,0.3,13,6,0.25,0.25,19.45386243,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,1,0.1,5,3,0.25,0.25,20.14246726,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,1,0.1,5,6,0.25,0.25,21.44072437,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,1,0.3,5,3,0.25,0.25,17.2960968,"[[57  6]
 [11 16]]",0.811111111,0.727272727,0.904761905,0.653061224
25,1,10,1,0.1,13,3,0.25,0.25,24.18115425,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,1,0.1,13,6,0.25,0.25,22.7659657,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,1,0.3,5,6,0.25,0.25,20.27539182,"[[56  7]
 [11 16]]",0.8,0.695652174,0.888888889,0.64
25,1,10,3,0.1,5,3,0.25,0.25,20.62319303,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,3,0.1,5,6,0.25,0.25,20.02653432,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,1,0.3,13,6,0.25,0.25,21.29081059,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,10,1,0.3,13,3,0.25,0.25,22.46613765,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,10,3,0.3,5,3,0.25,0.25,19.46683335,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,3,0.1,13,6,0.25,0.25,23.38059163,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,3,0.1,13,3,0.25,0.25,25.03664517,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,3,0.3,5,6,0.25,0.25,20.7896471,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,10,3,0.3,13,6,0.25,0.25,20.13602185,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,3,0.3,13,3,0.25,0.25,22.28379369,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,10,5,0.1,5,3,0.25,0.25,21.59618664,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,5,0.1,5,6,0.25,0.25,21.81506085,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
25,1,10,5,0.1,13,3,0.25,0.25,23.65001059,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
25,1,10,5,0.3,5,3,0.25,0.25,19.41043735,"[[56  7]
 [11 16]]",0.8,0.695652174,0.888888889,0.64
25,1,10,5,0.3,5,6,0.25,0.25,20.32491493,"[[58  5]
 [11 16]]",0.822222222,0.761904762,0.920634921,0.666666667
25,1,10,5,0.3,13,6,0.25,0.25,20.9685452,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
25,1,10,5,0.3,13,3,0.25,0.25,21.85203958,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
25,1,10,5,0.1,13,6,0.25,0.25,24.60246444,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,0,0,0.3,5,3,0.25,0.25,54.9356966,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,0,0.3,13,3,0.25,0.25,63.07946324,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,0,0.1,5,3,0.25,0.25,78.55615234,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
50,0,0,1,0.3,5,3,0.25,0.25,66.03577089,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,1,0.3,5,6,0.25,0.25,66.87728834,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,1,0.3,13,3,0.25,0.25,66.07774591,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,1,0.1,5,3,0.25,0.25,77.11042881,"[[57  6]
 [11 16]]",0.811111111,0.727272727,0.904761905,0.653061224
50,0,0,0,0.3,13,6,0.25,0.25,81.47193241,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,0,0.3,5,6,0.25,0.25,86.94779897,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,0,0.1,13,3,0.25,0.25,94.91180921,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,0,0,1,0.1,13,3,0.25,0.25,92.54459214,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
50,0,0,3,0.1,5,3,0.25,0.25,76.74805999,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,3,0.3,5,3,0.25,0.25,75.01305318,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,1,0.3,13,6,0.25,0.25,147.7279999,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,5,0.1,5,3,0.25,0.25,78.23720646,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,3,0.1,13,3,0.25,0.25,96.25489187,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
50,0,0,1,0.1,5,6,0.25,0.25,160.5446615,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
50,0,0,3,0.3,13,3,0.25,0.25,92.42608309,"[[55  8]
 [11 16]]",0.788888889,0.666666667,0.873015873,0.62745098
50,0,0,3,0.1,5,6,0.25,0.25,114.7582982,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,3,0.3,5,6,0.25,0.25,103.8685327,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,5,0.1,13,3,0.25,0.25,89.23990774,"[[53 10]
 [11 16]]",0.766666667,0.615384615,0.841269841,0.603773585
50,0,0,5,0.1,5,6,0.25,0.25,100.4135094,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,0,0,0.1,5,6,0.25,0.25,206.6343832,"[[53 10]
 [11 16]]",0.766666667,0.615384615,0.841269841,0.603773585
50,0,0,1,0.1,13,6,0.25,0.25,192.5229127,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,0,3,0.3,13,6,0.25,0.25,133.6816728,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,0,0.1,13,6,0.25,0.25,233.4795411,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,0,0,5,0.3,5,3,0.25,0.25,78.21428633,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,3,0.1,13,6,0.25,0.25,157.285017,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.1,5,3,0.25,0.25,88.93014979,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,0,5,0.3,5,6,0.25,0.25,95.0336566,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.3,5,3,0.25,0.25,67.9131844,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,5,0.3,13,3,0.25,0.25,94.51495385,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,5,0.1,13,6,0.25,0.25,137.0675917,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.3,5,6,0.25,0.25,80.71185541,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.3,13,3,0.25,0.25,81.48785257,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.1,13,3,0.25,0.25,104.3173416,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.3,13,6,0.25,0.25,88.77168322,"[[63  0]
 [27  0]]",0.7,,1,
50,0,0,5,0.3,13,6,0.25,0.25,124.3788562,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,1,0,0.1,5,6,0.25,0.25,129.4799366,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,1,1,0.1,5,3,0.25,0.25,88.93341899,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.1,13,3,0.25,0.25,111.3972218,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,0,0.1,13,6,0.25,0.25,168.3676717,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.3,5,6,0.25,0.25,95.603266,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.3,5,3,0.25,0.25,96.68764329,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,1,1,0.1,5,6,0.25,0.25,126.7354407,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,0,1,3,0.1,5,3,0.25,0.25,95.12154055,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.3,13,3,0.25,0.25,108.319984,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,3,0.3,5,3,0.25,0.25,86.98719764,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.3,13,6,0.25,0.25,120.236161,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,3,0.1,13,3,0.25,0.25,106.546999,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,3,0.1,5,6,0.25,0.25,118.7410181,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,1,0.1,13,6,0.25,0.25,166.4726908,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,3,0.3,5,6,0.25,0.25,120.9367602,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,1,3,0.3,13,3,0.25,0.25,108.6298065,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,1,3,0.1,13,6,0.25,0.25,148.944726,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.1,5,3,0.25,0.25,94.85169506,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.3,5,3,0.25,0.25,88.81215358,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,1,3,0.3,13,6,0.25,0.25,146.4811356,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.1,5,3,0.25,0.25,77.79046202,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.1,13,3,0.25,0.25,109.5522802,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.1,5,6,0.25,0.25,75.43081379,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.3,5,6,0.25,0.25,106.0173028,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.1,5,6,0.25,0.25,115.1970475,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.3,13,3,0.25,0.25,104.6470866,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.1,13,3,0.25,0.25,88.5259552,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.1,13,6,0.25,0.25,87.32864094,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.3,5,6,0.25,0.25,77.21543097,"[[63  0]
 [27  0]]",0.7,,1,
50,0,1,5,0.1,13,6,0.25,0.25,142.8538518,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,5,0,0.3,5,3,0.25,0.25,84.75411463,"[[56  7]
 [11 16]]",0.8,0.695652174,0.888888889,0.64
50,0,1,5,0.3,13,6,0.25,0.25,129.7743394,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,0,0.3,13,3,0.25,0.25,79.99184155,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.1,5,3,0.25,0.25,81.33407354,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,5,0,0.3,13,6,0.25,0.25,90.74868226,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.1,5,6,0.25,0.25,83.0261054,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.3,5,3,0.25,0.25,76.53082371,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.1,13,3,0.25,0.25,89.73726177,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.3,5,6,0.25,0.25,82.3135128,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.1,13,6,0.25,0.25,89.33449078,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.3,13,3,0.25,0.25,89.32649636,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.1,5,3,0.25,0.25,85.23120332,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,1,0.3,13,6,0.25,0.25,93.27323627,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.1,5,6,0.25,0.25,83.82101011,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.3,5,3,0.25,0.25,85.71892381,"[[54  9]
 [11 16]]",0.777777778,0.64,0.857142857,0.615384615
50,0,5,3,0.1,13,3,0.25,0.25,93.87525439,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.3,5,6,0.25,0.25,79.15368342,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.1,13,6,0.25,0.25,96.00003791,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,5,3,0.3,13,3,0.25,0.25,90.38025475,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,3,0.3,13,6,0.25,0.25,87.99961853,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,5,5,0.1,5,3,0.25,0.25,87.93665504,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.1,5,6,0.25,0.25,87.20552897,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.1,13,3,0.25,0.25,90.09587431,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.3,5,6,0.25,0.25,83.55661798,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.3,5,3,0.25,0.25,87.11058235,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.1,13,6,0.25,0.25,93.08616185,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.1,5,3,0.25,0.25,80.42241287,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.3,13,3,0.25,0.25,93.65283775,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.1,5,6,0.25,0.25,81.63471961,"[[63  0]
 [27  0]]",0.7,,1,
50,0,5,5,0.3,13,6,0.25,0.25,97.85043478,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.3,5,3,0.25,0.25,80.08160734,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.1,13,3,0.25,0.25,90.49364638,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,0,10,0,0.1,13,6,0.25,0.25,89.41726279,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.3,5,6,0.25,0.25,84.18525815,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,10,0,0.3,13,3,0.25,0.25,82.37529492,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,0,0.3,13,6,0.25,0.25,81.0760386,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,10,1,0.1,5,3,0.25,0.25,86.54190946,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.1,5,6,0.25,0.25,85.52203655,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.1,13,3,0.25,0.25,85.90181971,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.3,5,6,0.25,0.25,81.56330323,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.3,5,3,0.25,0.25,86.9851985,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.1,13,6,0.25,0.25,90.08842182,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.3,13,3,0.25,0.25,83.68808627,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,1,0.3,13,6,0.25,0.25,87.42294765,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.1,5,3,0.25,0.25,84.51561284,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.1,5,6,0.25,0.25,90.44122148,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.1,13,3,0.25,0.25,89.05701256,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.3,5,3,0.25,0.25,87.8057282,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.3,5,6,0.25,0.25,88.13154316,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,10,3,0.1,13,6,0.25,0.25,97.12039566,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,0,10,3,0.3,13,3,0.25,0.25,87.28102922,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,3,0.3,13,6,0.25,0.25,86.86126995,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,0,10,5,0.1,5,3,0.25,0.25,91.06186557,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.1,5,6,0.25,0.25,90.55815339,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.1,13,3,0.25,0.25,89.95549846,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.3,5,3,0.25,0.25,85.86783886,"[[63  0]
 [27  0]]",0.7,,1,
