,epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
77,10,0,5,1,0.3,5,6,0.25,0.25,11.088131189346312,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
78,10,0,5,1,0.3,13,3,0.25,0.25,11.990482330322266,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
79,10,0,5,1,0.3,13,6,0.25,0.25,12.3681538105011,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
80,10,0,5,3,0.1,5,3,0.25,0.25,12.185656547546388,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
81,10,0,5,3,0.1,5,6,0.25,0.25,12.71384048461914,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
82,10,0,5,3,0.1,13,3,0.25,0.25,13.608289003372192,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
83,10,0,5,3,0.1,13,6,0.25,0.25,13.62363338470459,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
84,10,0,5,3,0.3,5,3,0.25,0.25,11.433386325836182,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
85,10,0,5,3,0.3,5,6,0.25,0.25,12.496413469314575,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
86,10,0,5,3,0.3,13,3,0.25,0.25,13.05134391784668,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
87,10,0,5,3,0.3,13,6,0.25,0.25,13.820712089538574,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
88,10,0,5,5,0.1,5,3,0.25,0.25,12.45769190788269,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
89,10,0,5,5,0.1,5,6,0.25,0.25,13.217385053634644,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
90,10,0,5,5,0.1,13,3,0.25,0.25,14.62876272201538,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
91,10,0,5,5,0.1,13,6,0.25,0.25,14.93562912940979,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
92,10,0,5,5,0.3,5,3,0.25,0.25,12.89714741706848,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
93,10,0,5,5,0.3,5,6,0.25,0.25,12.676686525344849,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
94,10,0,5,5,0.3,13,3,0.25,0.25,13.87604022026062,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
95,10,0,5,5,0.3,13,6,0.25,0.25,14.387537956237791,"[[47  8]
 [ 7 28]]",0.8333333333333334,0.7777777777777778,0.8545454545454545,0.7887323943661971
